"username","id","datetime","type","text","has_referenced_tweet","referenced_tweet_found","referenced_tweet_id","referenced_tweet_text","referenced_tweet_datetime","referenced_tweet_author_id","referenced_tweet_author_name","referenced_tweet_author_username"
"yjadot","1507676092273938432","2022-03-26 11:09:26+00:00","reply","@assoAIDES Le VIH c’est l’affaire de toutes et tous ! #FaceAuSida

Merci aux associations qui mènent le combat depuis des dizaines d’années pour éradiquer cette pandémie.

Nos mesures ⤵️
https://t.co/KF0zVwKwzH https://t.co/4cRasPUiU2",True,True,"1506541322735439872","#FaceAuSida, à quel·le candidat·e donner le feu vert ? 🚦

Accès aux médicaments, personnes migrantes, usager·e·s de drogues... dans quel programme ces points cruciaux pour la lutte contre l'épidémie de VIH sont-ils abordés ?

Nos revendications 👇 https://t.co/L7QFpx8tSu ✊ https://t.co/x6WW92NLeD","2022-03-23 08:00:16+00:00","61163285","Association AIDES","assoAIDES"
"yjadot","1507666332615073797","2022-03-26 10:30:39+00:00","normal","Le virus du Sida c’est l’affaire de toutes et tous ! #Sidaction2022

Merci aux associations qui mènent le combat depuis des dizaines d’années pour éradiquer cette pandémie. https://t.co/t1XBuOxMGp",False,False,"","","","","",""
"yjadot","1507451514931056684","2022-03-25 20:17:02+00:00","normal","Je dévoile mes propositions en matière de démocratie, élaborées par l'assemblée des possibles, un processus participatif avec 30 citoyennes et citoyens « éloigné•es de la politique et abstentionnistes »

https://t.co/rQnf9olEO7",False,False,"","","","","",""
"yjadot","1507438646185574401","2022-03-25 19:25:54+00:00","quoting","La société doit s'adapter aux personnes en situation de #handicap et non l'inverse.

L'accessibilité universelle, tout le monde y gagne !

Merci d'avoir représenté @2022lecologie lors de cette rencontre. #FaireFace #Jadot2022 #ZenithJadot https://t.co/CSIgr5PfjN",True,True,"1507401503983783943","Échanges très constructifs dans les locaux parisiens de la @FMH_National autour des propositions des candidats à la présidentielle concernant le handicap.

#Presidentielle2022 #Jadot2022 #EELV #handicap https://t.co/9UK7tisO0C","2022-03-25 16:58:19+00:00","66067365","Lydie Raër 🌻🐾 ♿ 🌈🇪🇺","Lydieraer"
"yjadot","1507416019979091976","2022-03-25 17:56:00+00:00","quoting","Je remercie l'observatoire étudiant des violences sexistes et sexuelles de m'avoir attribué la meilleure note (8,3 / 10).

👉Nous investirons le milliard d’euros nécessaire pour protéger les femmes contre toutes les formes de violences.
https://t.co/94HqtnYcfG
#Jadot2022 https://t.co/g2u0CfnPje",True,True,"1507056188881616901","🟢 Le VSScore de Yannick Jadot

Yannick Jadot a obtenu la note de 8,3/10 : satisfaisant ! https://t.co/gYqJ5R1v4G","2022-03-24 18:06:09+00:00","1136241705483743240","Observatoire Etudiant des VSS","ObservatoireVSS"
"yjadot","1507383053076910081","2022-03-25 15:45:00+00:00","quoting","Merci aux 29 ONG du collectif @Animaux2022 ! 
Je m'engage à ce que la protection du vivant, de la nature et des animaux soit au cœur de mon mandat. 

👉Retrouvez ma vision sur la cause animale #Jadot2022 #FaireFace https://t.co/5lQGKMpIVb",True,True,"1507311961524035606","⏯ @yjadot nous donne sa vision de la cause animale en répondant aux questions des ONG d’@Animaux2022
💬 “Notre rapport aux animaux est un rapport de domination absolue. Il est impératif d'en sortir.” #Jadot Part. 1
#Animaux2022 https://t.co/519dGNnKc5","2022-03-25 11:02:30+00:00","1455541674520850451","Engagement Animaux 2022","Animaux2022"
"yjadot","1507367745972748290","2022-03-25 14:44:10+00:00","quoting","Le destin de l’humanité est indissociable de celui de la biodiversité. L'effondrement de la biodiversité constitue un danger pour nos vies, pour notre air, notre eau et notre alimentation. Protégeons les espaces naturels, c'est maintenant et c'est urgent ! #Jadot2022 https://t.co/xGuDoUzIuw",True,True,"1507288681500925957","La Grande Barrière de corail d'Australie subit un ""vaste blanchissement"", le quatrième depuis 2016, a indiqué vendredi l'autorité en charge de ce récif, un phénomène largement imputé au changement climatique #AFP https://t.co/ZLhI1q7MXC","2022-03-25 09:30:00+00:00","338985020","Agence France-Presse","afpfr"
"yjadot","1507333733321527320","2022-03-25 12:29:01+00:00","retweet","RT @CAMARAMlissa2: Mobilisation des retraités : Yannick Jadot défend le pouvoir de vivre des retraités. 
#Jadot2022 https://t.co/hY8LDfAxdG",True,True,"1507333548356915235","Mobilisation des retraités : Yannick Jadot défend le pouvoir de vivre des retraités. 
#Jadot2022 https://t.co/hY8LDfAxdG","2022-03-25 12:28:17+00:00","1106602004275781634","Mélissa CAMARA","CAMARAMlissa2"
"yjadot","1507328578379259912","2022-03-25 12:08:32+00:00","quoting","Un magnifique cerf s'est encore fait massacrer. La chasse à courre est une pratique désuète et cruelle. 84% des Français·es sont pour son interdiction. 

Je m'y engage.

#Jadot2022 #FaireFace https://t.co/w11vf7GNzO",True,True,"1506677603918401539","🏰🗡 #CHASSEÀCOURRE : la loi encore violée et un cerf massacré ! (@RigauxNature)

""Art. 7.-En grande vénerie, lorsque l'animal est aux abois et qu'il se trouve à proximité d'habitations, il est gracié""
Mais, sur place, la @Gendarmerie_078  laisse faire ?!

https://t.co/5Ykf27AO3k","2022-03-23 17:01:48+00:00","1152120713081475072","AVA Rambouillet","AVARambouillet"
"yjadot","1507085264342167564","2022-03-24 20:01:41+00:00","normal","Je veux montrer combien les racines de ces crises sont profondément liées aux dérèglements climatiques, aux injustices sociales, et je veux apporter des solutions sérieuses. #LCI

#Jadot2022 #FaireFace https://t.co/oTulcAWcns",False,False,"","","","","",""
"yjadot","1507082735109746697","2022-03-24 19:51:38+00:00","retweet","RT @delphinebatho: 😉 Petit rappel sur la différence entre sondages et résultats du scrutin… 
#presidentielles2022 
#Jadot2022 
cc @Gregoryd…",True,True,"1507024470963277829","😉 Petit rappel sur la différence entre sondages et résultats du scrutin… 
#presidentielles2022 
#Jadot2022 
cc @Gregorydoucet https://t.co/lW7X2eTkE8","2022-03-24 16:00:07+00:00","263572557","Delphine Batho","delphinebatho"
"yjadot","1507082057578594312","2022-03-24 19:48:57+00:00","normal","Je suis un internationaliste. Ce sont mes convictions depuis 30 ans, je ne bougerai pas. #LCI

#Jadot2022 #FaireFace https://t.co/XAyuHrNRR8",False,False,"","","","","",""
"yjadot","1507076718561054725","2022-03-24 19:27:44+00:00","normal","Ça fait des années que @TOTALEnergies décide de la politique énergétique de la France.  Nous ferons une loi de séparation des lobbys et de l'État. #LCI

#Jadot2022 #FaireFace https://t.co/p3Y0vFJDvK",False,False,"","","","","",""
"yjadot","1507073916644249607","2022-03-24 19:16:36+00:00","normal","On ne va pas faire la guerre avec des pays détenant l’arme nucléaire. À partir de là, il faut faire tout le reste ! #LCI

#Jadot2022 #FaireFace https://t.co/tcHBERBXvS",False,False,"","","","","",""
"yjadot","1507054890627043337","2022-03-24 18:01:00+00:00","normal","Les absent·es n'ont pas toujours tort ! 
Faites une procuration pour les 10 et 24 avril !

https://t.co/vq25sOuqLP https://t.co/QTj4Ci3GSH",False,False,"","","","","",""
"yjadot","1507029002464149512","2022-03-24 16:18:08+00:00","retweet","RT @EELV: 📣 Pour une politique ambitieuse pour les #Outremer !

Zoom sur nos propositions pour les Outre-mer : https://t.co/aUFkmC2KpO

Jus…",True,True,"1507021945300160513","📣 Pour une politique ambitieuse pour les #Outremer !

Zoom sur nos propositions pour les Outre-mer : https://t.co/aUFkmC2KpO

Jusqu’au 10 avril, nous publions les principales mesures du programme de Yannick Jadot pour la #presidentielle2022 #Jadot2022 #Outremer ⤵️ https://t.co/MsqhiDI8Fc","2022-03-24 15:50:05+00:00","17710206","EELV","EELV"
"yjadot","1507027059956146187","2022-03-24 16:10:24+00:00","normal","🎙️ Parole des militantes et des militants 🎙️

👉Rendez-vous ce dimanche au Zénith de Paris, pour s'inscrire : https://t.co/XF9zjty6mp https://t.co/f2ewvEh8bi",False,False,"","","","","",""
"yjadot","1507020024824823819","2022-03-24 15:42:27+00:00","retweet","RT @delphinebatho: Ingérence du groupe Total dans la campagne présidentielle : « Qui décide en France, est ce que ce sont les citoyens, le…",True,True,"1507016340531384337","Ingérence du groupe Total dans la campagne présidentielle : « Qui décide en France, est ce que ce sont les citoyens, le peuple, la démocratie, ou les #lobbys des énergies fossiles ? » https://t.co/Wpe4BtIiF1","2022-03-24 15:27:49+00:00","263572557","Delphine Batho","delphinebatho"
"yjadot","1507011688125526022","2022-03-24 15:09:20+00:00","quoting","La grogne monte autour de @TotalEnergies, contre leur action en Russie, mais aussi en Afrique, où ils agissent en véritables fossoyeurs du climat. Stop ! Nos vies valent plus que leurs profits qu'ils font autour du monde. Bravo et merci pour cette action 🌍 #EACOP https://t.co/2SEVKSff2v",True,True,"1506918429747564553","📢 En direct de La Défense, action devant la tour @TotalEnergies pour l'abandon du projet Eacop en Ouganda https://t.co/1ah4256aYe","2022-03-24 08:58:45+00:00","3240197221","Pauline Boyer","Pauline_Boyer_"
"yjadot","1507003966332186638","2022-03-24 14:38:39+00:00","retweet","RT @greenpeacefr: Pas de mauvaise surprise, le candidat « vert » @yjadot  accorde une place centrale et transversale aux sujets environneme…",True,True,"1506950572641079311","Pas de mauvaise surprise, le candidat « vert » @yjadot  accorde une place centrale et transversale aux sujets environnement et climat dans son programme et il porte une vision ambitieuse de l’écologie. https://t.co/aro7H3SxIo","2022-03-24 11:06:28+00:00","4008771","Greenpeace France","greenpeacefr"
"yjadot","1506998130260250630","2022-03-24 14:15:27+00:00","reply","@xavierheraud @InterLGBT @hornet Merci à @Melanie_Vogel_ d'avoir fièrement représenté @2022lecologie au débat de l'@InterLGBT pour les #presidentielles2022 sur les question #LGBTQIA.

Concerné·e·s, allié·e·s, les écologistes défendront toujours les droits des minorités.

https://t.co/UmiCzLGiI6",True,True,"1506937484017647618","Présidentielle: Nous étions au débat organisé par l' @InterLGBT  https://t.co/yGqdR9i4ha via @hornet","2022-03-24 10:14:28+00:00","7409702","Xavier Héraud","xavierheraud"
"yjadot","1506912444618321921","2022-03-24 08:34:58+00:00","normal","La famine guette, les prix explosent. 

Il y 500 millions de tonnes de céréales stockées dans le monde : il faut les déstocker.

On ne doit pas encourager le productivisme, ni la spéculation. #8h30franceinfo https://t.co/LwU9VLUrdC",False,False,"","","","","",""
"yjadot","1506908468497813505","2022-03-24 08:19:10+00:00","normal","Mon projet, c'est la paix.

Pour l’imposer, pour que cessent les atrocités, il faut un rapport de forces avec Vladimir Poutine. #8h30franceinfo https://t.co/7rKKYKHkei",False,False,"","","","","",""
"yjadot","1506907754899906562","2022-03-24 08:16:20+00:00","normal","Comment se passer du gaz russe ?

1) On instaure un acheteur unique européen sur l'énergie, comme pour le vaccin.
2) On suspend les directives européennes sur les prix de l’énergie. 
3) On isole mieux les logements.
4) On installe massivement des panneaux photovoltaïques. https://t.co/puO8RZH88k",False,False,"","","","","",""
"yjadot","1506903186380144642","2022-03-24 07:58:11+00:00","normal","J'accuse @TotalEnergies d'être complice de crimes de guerre en Ukraine.
 
#Total sait parfaitement les crimes de guerre perpétrés par la Russie, sait que ses activités financent la guerre de Poutine en Ukraine.
 
#8h30franceinfo https://t.co/YOqJ28234G",False,False,"","","","","",""
"yjadot","1506902587550879745","2022-03-24 07:55:48+00:00","normal","Total veut me faire taire, en pleine campagne présidentielle ?
 
Ça fait 30 ans que je fais de l'écologie, on a toujours eu les menaces des lobbies. J'ai été espionné par EDF, maintenant Total porte plainte contre moi ?

Les écologistes ne reculeront pas. #8h30franceinfo https://t.co/XIsY5sujSl",False,False,"","","","","",""
"yjadot","1506900222248685575","2022-03-24 07:46:24+00:00","normal","La seule façon d’aider les Ukrainiennes et Ukrainiens, c’est de faire l’embargo sur le gaz et le pétrole russes. 

#8h30franceinfo https://t.co/gf93dCleQV",False,False,"","","","","",""
"yjadot","1506738308264738822","2022-03-23 21:03:01+00:00","normal","Il y a 4 ans, le colonel Arnaud Beltrame était assassiné, victime du terrorisme islamiste.

N’oublions jamais son acte héroïque, qui lui a coûté la vie. https://t.co/w9n83KJGED",False,False,"","","","","",""
"yjadot","1506718675168026634","2022-03-23 19:45:00+00:00","normal","Nos vies valent plus que leurs bénéfices. https://t.co/rNUEx7K7ir",False,False,"","","","","",""
"yjadot","1506694806667419649","2022-03-23 18:10:09+00:00","normal","Il y a quatre ans, la folie antisémite a frappé au cœur de Paris. Mireille Knoll était rescapée de la Shoah et est morte sous les coups de deux meurtriers. Nous n'oublions pas. Pensées à ses proches.",False,False,"","","","","",""
"yjadot","1506684172001320964","2022-03-23 17:27:54+00:00","normal","On ne peut pas prétendre soutenir la résistance ukrainienne et en même temps alimenter la guerre de V. Poutine !
👉Pour consulter la conférence de presse : https://t.co/Zl6pHWIIUs https://t.co/zuaAgxygkR",False,False,"","","","","",""
"yjadot","1506682831476609027","2022-03-23 17:22:34+00:00","normal","Ça n’est pas à M. Pouyanné de nous expliquer quel doit être l'effort de guerre vis-à-vis des Ukrainiennes et des Ukrainiens.
👉Pour consulter la conférence de presse : https://t.co/Zl6pHWIIUs https://t.co/zBV6BrcssX",False,False,"","","","","",""
"yjadot","1506679654052159491","2022-03-23 17:09:56+00:00","normal","Ma position est claire depuis longtemps : Je demande un embargo  sur le gaz et sur le pétrole russe. 
👉Pour consulter la conférence de presse : https://t.co/Zl6pHWIIUs https://t.co/m0qo1J23X3",False,False,"","","","","",""
"yjadot","1506592873583882241","2022-03-23 11:25:06+00:00","normal","Assassinat de l'ex-rugbyman Federico Martin Aramburù : le principal suspect a été interpellé en Hongrie.

L'affaire est symptomatique de la dangerosité d'une extrême-droite armée et violente.

Pensées pour les proches de la victime.",False,False,"","","","","",""
"yjadot","1506585773763702786","2022-03-23 10:56:54+00:00","normal","📻Retrouvez-moi ce jeudi sur @franceinfo à partir de 8h30

#FaireFace #Jadot2022 https://t.co/B5uJjfVLB8",False,False,"","","","","",""
"yjadot","1506564554439991302","2022-03-23 09:32:35+00:00","normal",".@TotalEnergies, soutenu par E. Macron , fait quelques concessions mais maintient l'essentiel de ses activités en Russie, en pleine connaissance des crimes de guerre qu’elles contribuent à financer. Oui c’est être complice ! J’appelle @PPouyanne, PDG de Total, à débattre avec moi",False,False,"","","","","",""
"yjadot","1506368918335672328","2022-03-22 20:35:11+00:00","retweet","RT @VillaniCedric: Thread #Chasse
1/10 - @yjadot a été exclu du grand oral du congrès national de la Fédération nationale des chasseurs : q…",True,True,"1506361449442164738","Thread #Chasse
1/10 - @yjadot a été exclu du grand oral du congrès national de la Fédération nationale des chasseurs : quel dommage ! Il aurait pu y présenter son programme et répondre aux interpellations.
Reprenons donc en détail les arguments entendus lors de ce congrès ⤵️","2022-03-22 20:05:31+00:00","861942866989469697","Cédric Villani","VillaniCedric"
"yjadot","1506351151641411592","2022-03-22 19:24:35+00:00","quoting","L'art et la culture sont au cœur de mon programme écologiste. La République écologiste entend offrir aux artistes et aux professionnel•les de la culture des conditions de création et de production dignes et responsables. #culture #Jadot2022

https://t.co/8O7JIetZAe https://t.co/Ab8OhvKtLu",True,True,"1505862282298880003","🚨 Présidentielles 2022 🚨

La Ligue présente son ""Culturomètre"", baromètre établi selon les programmes des candidats à la présidentielle.

Alors, quelle est la place des artistes-auteurs et de la culture dans la campagne présidentielle de 2022 ?

#Presidentielle2022 https://t.co/T7qchPhAwf","2022-03-21 11:02:00+00:00","1037710654872928257","Ligue des auteurs professionnels","LigueAuteursPro"
"yjadot","1506328289983533075","2022-03-22 17:53:45+00:00","retweet","RT @delphinebatho: « J’ai été frappé par leur dignité » : le député @hub_laferriere, porte-parole de @yjadot, raconte son déplacement en Uk…",True,True,"1506325924198895628","« J’ai été frappé par leur dignité » : le député @hub_laferriere, porte-parole de @yjadot, raconte son déplacement en Ukraine 
#StandWithUkraine 🇺🇦
https://t.co/ZM5i5d4XxY via @lejdd","2022-03-22 17:44:21+00:00","263572557","Delphine Batho","delphinebatho"
"yjadot","1506319866298519555","2022-03-22 17:20:16+00:00","retweet","RT @cafepedagogique: L'Ecole de Yannick Jadot c'est l'Ecole anti Macron : le candidat écologiste, a pris position contre le projet d'E. Mac…",True,True,"1506147406110502912","L'Ecole de Yannick Jadot c'est l'Ecole anti Macron : le candidat écologiste, a pris position contre le projet d'E. Macron. Une opposition sur le fond, sur les valeurs pour donner sa chance à une école ""de la tête,  du coeur et de la main"". https://t.co/tLjUkMdTTK https://t.co/f4ZOlQ0eK3","2022-03-22 05:54:59+00:00","154611570","Café pédagogique","cafepedagogique"
"yjadot","1506286599256035340","2022-03-22 15:08:05+00:00","retweet","RT @EricPiolle: Ce soir je représenterai @yjadot au grand oral présidentiel pour un réveil écologique, organisé par @ReveilEcolo.

Retransm…",True,True,"1506268719642726402","Ce soir je représenterai @yjadot au grand oral présidentiel pour un réveil écologique, organisé par @ReveilEcolo.

Retransmission en direct ici : https://t.co/PnvPDfJ970 https://t.co/Ly26zkNYHJ","2022-03-22 13:57:02+00:00","1137353412","Éric Piolle","EricPiolle"
"yjadot","1506240099297763341","2022-03-22 12:03:18+00:00","normal","René Dumont est le premier à avoir lancé l'alerte sur le manque d'accès à l'eau. 
Dans la République écologiste, les premiers mètres cubes d'eau seront gratuits et la tarification sociale généralisée. 
#journeemondialedeleau https://t.co/mvvL6Hmf7Q",False,False,"","","","","",""
"yjadot","1506232876890738692","2022-03-22 11:34:36+00:00","quoting","E. Macron gouverne en complaisance avec les lobbys. Les écologistes mettront fin aux conflits d'intérêts pour instaurer une barrière étanche entre le service de l’intérêt général et les intérêts privés. #Jadot2022 https://t.co/FYA0tL688j",True,True,"1505990608854335493","Enquête | Une lobbyiste du vin au cœur du quinquennat et de la campagne électorale d’Emmanuel Macron https://t.co/pZZ7cK4wCF","2022-03-21 19:31:55+00:00","24744541","Le Monde","lemondefr"
"yjadot","1506181887840059393","2022-03-22 08:12:00+00:00","normal","Il y a un effondrement de la biodiversité, qui est notamment lié à un système qui dépend des engrais azotés et des pesticides. 

Il faut continuer à rendre durable l’agriculture : c’est comme ça qu’on sauvera nos paysans et la biodiversité. 

#le79inter #Jadot2022 https://t.co/6Gphsc6DTQ",False,False,"","","","","",""
"yjadot","1506180126790148097","2022-03-22 08:05:00+00:00","normal","Emmanuel Macron veut détruire toutes les mesures écologiques. 

Il y a un risque de famine en Afrique du Nord ; produire plus ne va pas suffire, il faut déstocker. 

#le79inter #Jadot2022 https://t.co/20hZc8au3D",False,False,"","","","","",""
"yjadot","1506178112954028032","2022-03-22 07:57:00+00:00","normal","E. Macron a maltraité l’école, n’a pas remercié les profs pour leur héroïsme pendant la pandémie. 

Il divise la société entre les privilégiés et ceux qui le sont moins, les riches et les “fainéants, les assistés” ; ce n’est pas ma vision de la société ! 

#le79inter #Jadot2022 https://t.co/o3xRx9ZYEJ",False,False,"","","","","",""
"yjadot","1506176456690446341","2022-03-22 07:50:25+00:00","normal","L’épanouissement des enfants à l’école est essentiel, comme les savoirs fondamentaux. 

Nous organiserons une grande conférence de consensus qui permettra de réfléchir au rythme scolaire. 

#le79inter #Jadot2022 https://t.co/cwkKEijkkl",False,False,"","","","","",""
"yjadot","1506175421855023105","2022-03-22 07:46:18+00:00","normal","Quand je vois ce gouvernement continuer de soutenir Total, complice de crimes de guerre et j’assume de le dire, je me demande : quand est-ce que ce cynisme va s’arrêter ?

#le79inter #Jadot2022 https://t.co/jASZJuaUXe",False,False,"","","","","",""
"yjadot","1506174129170485249","2022-03-22 07:41:10+00:00","normal","Nous n’allons pas entrer en guerre contre la Russie. 

Mais la seule mesure qu’on peut faire, c’est imposer l’embargo sur le gaz et le pétrole russes. 

#le79inter #Jadot2022 https://t.co/tfApOdo4Rz",False,False,"","","","","",""
"yjadot","1506173339634655240","2022-03-22 07:38:02+00:00","reply","Ce qui est terrible dans ce quinquennat, c’est que le gouvernement attend toujours les violences pour commencer à bouger. 

Ils n’anticipent jamais les crises.",True,True,"1506173174454661121","Yvan Colonna a été assassiné. Il faut ouvrir une nouvelle relation entre la Corse et l'État français, respectueuse, dans le dialogue, comme le souhaitait le préfet Érignac. 

#le79inter #Jadot2022 https://t.co/NTyEYiL84v","2022-03-22 07:37:22+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1506173174454661121","2022-03-22 07:37:22+00:00","normal","Yvan Colonna a été assassiné. Il faut ouvrir une nouvelle relation entre la Corse et l'État français, respectueuse, dans le dialogue, comme le souhaitait le préfet Érignac. 

#le79inter #Jadot2022 https://t.co/NTyEYiL84v",False,False,"","","","","",""
"yjadot","1505998670625443845","2022-03-21 20:03:57+00:00","normal","L'avenir énergétique de notre pays repose sur la sortie des énergies fossiles, le développement des énergies renouvelables et la sobriété : un triptyque bon pour le climat, bon pour le pouvoir d'achat #Surlefront #FaireFace https://t.co/4y7RfsQTJp",False,False,"","","","","",""
"yjadot","1505991145586835462","2022-03-21 19:34:03+00:00","normal","📻Dès 8h20, ce mardi, je serai sur @franceinter pour un grand entretien

Suivez le live-tweet

#FaireFace #Jadot2022 https://t.co/uxh6LKgqvS",False,False,"","","","","",""
"yjadot","1505972385048145926","2022-03-21 18:19:30+00:00","reply","Vous êtes indirectement complices. La France, l'Europe, les Ukrainiens et les Ukrainiennes ne vous pardonneront pas. J'invite les Français·es à signer cette pétition : https://t.co/WepU7ce0iK",True,True,"1505972383244562440","Vous participez au financement d'un État qui est totalement noyauté, sous contrôle des criminels de guerre. Comme vous aviez financé les généraux en Birmanie, à travers des comptes offshore en passant par les Bermudes. https://t.co/4Q773bJkoi","2022-03-21 18:19:30+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1505972383244562440","2022-03-21 18:19:30+00:00","quoting","Vous participez au financement d'un État qui est totalement noyauté, sous contrôle des criminels de guerre. Comme vous aviez financé les généraux en Birmanie, à travers des comptes offshore en passant par les Bermudes. https://t.co/4Q773bJkoi",True,True,"1505813456024489984","⚠️⛔️@yjadot 👉 Vos accusations sont graves et infondées à l’encontre de @TotalEnergies

Les mots ont un sens : parler de  « complicité de crime de guerre » signifie la fourniture d’une aide directe à un Etat ou à l’organisation criminelle auteurs des crimes.","2022-03-21 07:47:59+00:00","3946905513","TotalEnergies Press","TotalEnergiesPR"
"yjadot","1505949796212826112","2022-03-21 16:49:45+00:00","reply","Nous créerons de nouveaux emplois forestiers. Nous veillerons à la régénération naturelle des forêts, et nous favoriserons l'adaptation des forêts aux dérèglements climatiques. 

Retrouvez notre programme pour protéger les espaces naturels 👇
https://t.co/WK98KLUyUr",True,True,"1505949794547769352","Aujourd'hui, c'est la journée mondiale des forêts. 30 % des surfaces forestières sont fragilisées ou menacées par le changement climatique.

Nous réformerons l’Office National des forêts pour le réorienter vers ses missions de protection et de restauration de la nature. #JIF2022","2022-03-21 16:49:44+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1505949794547769352","2022-03-21 16:49:44+00:00","normal","Aujourd'hui, c'est la journée mondiale des forêts. 30 % des surfaces forestières sont fragilisées ou menacées par le changement climatique.

Nous réformerons l’Office National des forêts pour le réorienter vers ses missions de protection et de restauration de la nature. #JIF2022",False,False,"","","","","",""
"yjadot","1505934339628015616","2022-03-21 15:48:20+00:00","retweet","RT @hub_laferriere: 🇺🇦Choqué comme vous toutes et tous par la guerre de #Poutine en #Ukraine, j’ai souhaité me rendre dans l’Ouest du pays…",True,True,"1505876970218864645","🇺🇦Choqué comme vous toutes et tous par la guerre de #Poutine en #Ukraine, j’ai souhaité me rendre dans l’Ouest du pays où ma mère est née, à #Lviv et à la frontière polonaise. 

Cette expérience me marquera à jamais.

Je vous livre mon témoignage [THREAD]🧶⤵️

#StopWar #Ukraine https://t.co/211KsmKNCD","2022-03-21 12:00:22+00:00","435623552","Hubert J-LAFERRIERE","hub_laferriere"
"yjadot","1505924633014546436","2022-03-21 15:09:45+00:00","reply","Augmenter les salaires des enseignants et des enseignantes afin d'atteindre 20% d'augmentation sur le quinquennat. #education #FaireFace #Jadot2022 https://t.co/sXda3Y7uFE",True,True,"1505919512985710593","Je veux garantir l'autonomie pédagogique des enseignant·es.  [Fil 4/6] #education #Jadot2022 #FaireFace https://t.co/y9QufUP8U1","2022-03-21 14:49:25+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1505919512985710593","2022-03-21 14:49:25+00:00","reply","Je veux garantir l'autonomie pédagogique des enseignant·es.  [Fil 4/6] #education #Jadot2022 #FaireFace https://t.co/y9QufUP8U1",True,True,"1505918816248811520","Je veux ouvrir l'école à l'environnement, la nature et les enjeux de transition écologique.  [Fil 3/6] #education #Jadot2022 #FaireFace https://t.co/BVENX4UYTN","2022-03-21 14:46:39+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1505918845378342912","2022-03-21 14:46:46+00:00","reply","Pour en savoir plus, consultez le dossier de presse  👇https://t.co/TNeNA6yKzJ
#Jadot2022 #FaireFace #education",True,False,"","","","","",""
"yjadot","1505918835462918146","2022-03-21 14:46:43+00:00","reply","L'école doit être plus juste et accueillante, plus + de mixité sociale et scolaire.  [Fil 5/6] #education #Jadot2022 #FaireFace https://t.co/SNDOtkh1J4",True,False,"","","","","",""
"yjadot","1505918816248811520","2022-03-21 14:46:39+00:00","reply","Je veux ouvrir l'école à l'environnement, la nature et les enjeux de transition écologique.  [Fil 3/6] #education #Jadot2022 #FaireFace https://t.co/BVENX4UYTN",True,True,"1505918810653704196","L'école est un sujet ignoré dans cette campagne, elle est pourtant essentielle à la République écologiste. Je veux redire ma reconnaissance aux enseignantes et enseignants. Prenons soin de la communauté éducative ! [Fil 2/6] #education #Jadot2022 #FaireFace https://t.co/TAXBpXLI3E","2022-03-21 14:46:37+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1505918810653704196","2022-03-21 14:46:37+00:00","reply","L'école est un sujet ignoré dans cette campagne, elle est pourtant essentielle à la République écologiste. Je veux redire ma reconnaissance aux enseignantes et enseignants. Prenons soin de la communauté éducative ! [Fil 2/6] #education #Jadot2022 #FaireFace https://t.co/TAXBpXLI3E",True,True,"1505918800801124354","🟢EN DIRECT : Conférence de presse pour présenter notre projet sur l'éducation.
Mes parents étaient instituteurs. J’ai grandi littéralement à l’école. J’ai à cœur l’école de la République. [Fil 1/6] #education #Jadot2022 #FaireFace https://t.co/OTuAjWYVV4","2022-03-21 14:46:35+00:00","117761523","Yannick Jadot","yjadot"
"yjadot","1505918800801124354","2022-03-21 14:46:35+00:00","normal","🟢EN DIRECT : Conférence de presse pour présenter notre projet sur l'éducation.
Mes parents étaient instituteurs. J’ai grandi littéralement à l’école. J’ai à cœur l’école de la République. [Fil 1/6] #education #Jadot2022 #FaireFace https://t.co/OTuAjWYVV4",False,False,"","","","","",""
"yjadot","1505901251392950274","2022-03-21 13:36:51+00:00","normal","Des températures 40°C au-dessus de la moyenne en Antarctique. Si nous n'agissons pas dès maintenant, ce type d'événement ira en s'accentuant.  

Ensemble, faisons face au péril climatique. #ParlonsClimat

https://t.co/Uel8FXY9eX",False,False,"","","","","",""
"yjadot","1505869333666357253","2022-03-21 11:30:01+00:00","reply","Merci @amisdelaterre @AnvCop21 @alternatiba_ pour votre mobilisation ! #StopTotal #FaireFace",True,True,"1505869238006960133","Oui, Total doit quitter la Russie et cesser de financer la guerre de Poutine. Sur cette position, on ne peut pas être non-aligné. J'appelle les autres candidat·e·s à aller dans ce sens.

@TotalEnergies @Ppouyanne Votre complicité coûte des vies. https://t.co/T4R7s1XENQ","2022-03-21 11:29:38+00:00","117761523","Yannick Jadot","yjadot"
