username,id,datetime,type,text
Anne_Hidalgo,1497277279419916289,2022-02-25 18:28:16+00:00,retweet,"RT @JeanLucRomero: Paris est aux côtés de l’Ukraine et des Ukrainiens 🇺🇦🇺🇦🇺🇦
#IStandWithUkraine #StandWithUkraine @Anne_Hidalgo @ANgatcha9"
Anne_Hidalgo,1497232919731085312,2022-02-25 15:31:59+00:00,normal,"Avec l'invasion de l'Ukraine, la menace que fait peser Vladimir Poutine sur l’Europe est d'une extrême gravité. Ce sont aussi nos démocraties qui sont attaquées.

L'unité européenne est indispensable pour venir en aide au peuple ukrainien et prendre des sanctions fortes. https://t.co/VyLqQTiavl"
Anne_Hidalgo,1497204602147586060,2022-02-25 13:39:28+00:00,normal,"La situation est grave et l’Ukraine a besoin de notre soutien total. J’ai décidé de transformer notre rencontre de Bordeaux en meeting de solidarité avec le peuple ukrainien.

Unité, Europe, détermination, c’est notre responsabilité dans ce moment historique.

#StandWithUkraine https://t.co/PwsJKj605N"
Anne_Hidalgo,1497179570344275972,2022-02-25 12:00:00+00:00,quoting,Tous unis ! https://t.co/SZrFXYzy3Y
Anne_Hidalgo,1497177064801247251,2022-02-25 11:50:03+00:00,normal,"Je salue le courage et la force de l'engagement d’Oleg Sentsov, cinéaste ukrainien, citoyen d’honneur de la ville de Paris. Arrêté par le FSB, longtemps emprisonné, il prend aujourd’hui les armes pour défendre son pays : un homme libre. https://t.co/nTjeKzfGQm"
Anne_Hidalgo,1497156650746195980,2022-02-25 10:28:56+00:00,normal,"J'ai rencontré avec @BCazeneuve les représentants de la communauté ukrainienne en France et de l’ambassade d’Ukraine.

Je leur ai réaffirmé mon total soutien face à l’agression militaire de Vladimir Poutine. L’échange était riche et émouvant. 

Leur liberté est la nôtre 🇺🇦 ! https://t.co/7YPt4U6Hxw"
Anne_Hidalgo,1496906122699186179,2022-02-24 17:53:25+00:00,normal,"🇺🇦 En solidarité avec le peuple ukrainien sur la place de la République à Paris. 

Leur liberté est la nôtre !

#StandWithUkraine https://t.co/1TrRtSTuDo"
Anne_Hidalgo,1496875345999548432,2022-02-24 15:51:07+00:00,normal,"🇺🇦 Ma réaction à l'invasion de l'Ukraine #StandWithUkraine

➡️ https://t.co/Tu9MQtjK5a https://t.co/YVaM1bEOLw"
Anne_Hidalgo,1496822790737088514,2022-02-24 12:22:17+00:00,retweet,"RT @RachidTemal: Dès hier, @Anne_Hidalgo s’exprimait, à nouveau, en responsabilité pour porter une position française et européenne forte e…"
Anne_Hidalgo,1496798967576805381,2022-02-24 10:47:37+00:00,retweet,"RT @PatrickKanner: Aujourd'hui, la paix dans le monde est menacée. Des actes de guerre en violation flagrante du droit international ont ét…"
Anne_Hidalgo,1496743811975892992,2022-02-24 07:08:27+00:00,normal,"Je condamne avec la plus grande énergie l'attaque brutale ordonnée par Vladimir Poutine. En ces moments sombres pour la paix et pour l’Europe, j'exprime ma solidarité et mon soutien avec l’Ukraine et son peuple. Nous devons réagir fermement devant cet acte injustifié et criminel."
Anne_Hidalgo,1496577098709876740,2022-02-23 20:06:00+00:00,quoting,😉 https://t.co/yQwXFIctQO
Anne_Hidalgo,1496568025666965504,2022-02-23 19:29:56+00:00,retweet,RT @OmelchenkoVadym: Паризька мерія @Paris сьогодні 🇺🇦 в знак солідарності з Україною та українським народом ! Aujourd’hui le magnifique Hô…
