"username","id","datetime","type","text","has_referenced_tweet","referenced_tweet_found","referenced_tweet_id","referenced_tweet_text","referenced_tweet_datetime","referenced_tweet_author_id","referenced_tweet_author_name","referenced_tweet_author_username","own_text","cleaned_text"
"ZemmourEric","1440376359885312010","2021-09-21 18:04:19+00:00","normal","Je serai vendredi à Budapest à l’invitation de Viktor Orban. Voilà un dirigeant qui défend l'identité de son pays, sa souveraineté et ses frontières.",False,False,"","","","","","","Je serai vendredi à Budapest à l’invitation de Viktor Orban. Voilà un dirigeant qui défend l'identité de son pays, sa souveraineté et ses frontières.","serai vendredi budapest invitation viktor orban dirigeant défend identité pays souveraineté frontières"
"ZemmourEric","1440282310809571330","2021-09-21 11:50:36+00:00","normal","Je demande à @EmmanuelMacron de renoncer à la participation de la France au sommet des démocraties de Joe Biden suite à l’affaire des sous-marins australiens.

Retrouvez l'intégralité de ma vidéo sur Youtube :  https://t.co/8U8Xvpleij https://t.co/VbJ8gIE6gE",False,False,"","","","","","","Je demande à @EmmanuelMacron de renoncer à la participation de la France au sommet des démocraties de Joe Biden suite à l’affaire des sous-marins australiens.

Retrouvez l'intégralité de ma vidéo sur Youtube :  https://t.co/8U8Xvpleij https://t.co/VbJ8gIE6gE","demande renoncer participation france sommet démocraties joe biden suite affaire sous-marins australiens retrouvez intégralité vidéo youtube"
"ZemmourEric","1440244841481334795","2021-09-21 09:21:43+00:00","normal","La France est le pays le moins raciste du monde et les Français sont un peuple humaniste.
Je dis donc aux Français : vous êtes les héritiers d'une des plus belles cultures au monde. Défendez-la !
#LaMatinale #DirectZemmour https://t.co/54KMp29ujs",False,False,"","","","","","","La France est le pays le moins raciste du monde et les Français sont un peuple humaniste.
Je dis donc aux Français : vous êtes les héritiers d'une des plus belles cultures au monde. Défendez-la !
#LaMatinale #DirectZemmour https://t.co/54KMp29ujs","france pays raciste monde français peuple humaniste dis français êtes héritiers belles cultures monde défendez"
"ZemmourEric","1440234721854705675","2021-09-21 08:41:30+00:00","retweet","RT @CNEWS: «Les militants LGBT n'ont rien à faire à l'école», Eric Zemmour dans #LaMatinale https://t.co/C82KV7uI09",True,True,"1440202807882108935","«Les militants LGBT n'ont rien à faire à l'école», Eric Zemmour dans #LaMatinale https://t.co/C82KV7uI09","2021-09-21 06:34:41+00:00","18396319","CNEWS","CNEWS","",""
"ZemmourEric","1440226362724216834","2021-09-21 08:08:17+00:00","normal","On dit que mon discours est radical, alors qu’il est absolument central et rassembleur. Toutes les convictions que je défends sont portées par plus de 70% des Français.
#LaMatinale #DirectZemmour https://t.co/ie8PXe08E6",False,False,"","","","","","","On dit que mon discours est radical, alors qu’il est absolument central et rassembleur. Toutes les convictions que je défends sont portées par plus de 70% des Français.
#LaMatinale #DirectZemmour https://t.co/ie8PXe08E6","discours radical absolument central rassembleur convictions défends portées français"
"ZemmourEric","1440217280957202433","2021-09-21 07:32:12+00:00","normal","Est-ce que vous considériez que sous le général de Gaulle nous étions en dictature ? Non. Redevenons la démocratie que nous étions.
#LaMatinale #DirectZemmour https://t.co/J5YbOHOhFG",False,False,"","","","","","","Est-ce que vous considériez que sous le général de Gaulle nous étions en dictature ? Non. Redevenons la démocratie que nous étions.
#LaMatinale #DirectZemmour https://t.co/J5YbOHOhFG","-ce considériez général gaulle étions dictature non redevenons démocratie étions"
"ZemmourEric","1440039024924577801","2021-09-20 19:43:52+00:00","quoting","À demain, 8h15 !
#LaMatinale #DirectZemmour https://t.co/L4g5uHIFFM",True,True,"1439947514782830603","🟢L'INTERVIEW, votre rendez-vous de #LaMatinale #CNEWS de 8H15 à 9H

@ZemmourEric, éditorialiste et écrivain, sera l'invité de @LaurenceFerrari ce mardi 21 septembre sur @CNEWS https://t.co/i7EwxvH6F6","2021-09-20 13:40:15+00:00","875283222","CNEWS Les OFF","CNEWSLesOFF","À demain, 8h15 !
#LaMatinale #DirectZemmour","demain 8h15"
"ZemmourEric","1439946191505088514","2021-09-20 13:34:59+00:00","normal","Ma conviction profonde, c’est qu’il faut rassembler tous ceux qui veulent préserver la civilisation française menacée de mort.
#CroiséeDesChemins https://t.co/WX5jfj84Op",False,False,"","","","","","","Ma conviction profonde, c’est qu’il faut rassembler tous ceux qui veulent préserver la civilisation française menacée de mort.
#CroiséeDesChemins https://t.co/WX5jfj84Op","conviction profonde faut rassembler veulent préserver civilisation française menacée mort"
"ZemmourEric","1439625642182647810","2021-09-19 16:21:14+00:00","quoting",".@JLMelenchon a enfin accepté ! Nous débattrons donc jeudi à 20h45 sur @BFMTV.

#ZemmourVsMelenchon https://t.co/3CzmZ0k4Ps",True,True,"1402664166574395393","🔴 #Zemmour défie #Melenchon : “Au lieu d’éructer tout seul, venez débattre sur CNews !” ⤵️

https://t.co/JEKriBvoJe","2021-06-09 16:29:32+00:00","112754792","Valeurs actuelles ن","Valeurs",".@JLMelenchon a enfin accepté ! Nous débattrons donc jeudi à 20h45 sur @BFMTV.

#ZemmourVsMelenchon","accepté débattrons jeudi 20h45"
"ZemmourEric","1439571860518326273","2021-09-19 12:47:32+00:00","normal","Et Charline ?
#CharlineVanhoenacker https://t.co/nFUNe7mFK8",False,False,"","","","","","","Et Charline ?
#CharlineVanhoenacker https://t.co/nFUNe7mFK8","charline"
"ZemmourEric","1439520826127224832","2021-09-19 09:24:44+00:00","normal","Quel beau week-end provençal ! Merci à tous !
#CroiséeDesChemins https://t.co/AyHc9BJrq4",False,False,"","","","","","","Quel beau week-end provençal ! Merci à tous !
#CroiséeDesChemins https://t.co/AyHc9BJrq4","beau week end provençal"
"ZemmourEric","1439307525581639680","2021-09-18 19:17:09+00:00","normal","Nice : la croisée des chemins, chapitre 2.
#CroiséeDesChemins https://t.co/niK1nPvkan",False,False,"","","","","","","Nice : la croisée des chemins, chapitre 2.
#CroiséeDesChemins https://t.co/niK1nPvkan","nice croisée chemins chapitre"
"ZemmourEric","1439284372268535808","2021-09-18 17:45:09+00:00","retweet","RT @Louis_Morin: « Il y a un jeune homme dans la salle qui s’appelle Ayoub et qui m’a dit « ça ne m’aurait absolument pas dérangé de m’appe…",True,True,"1439283176917045255","« Il y a un jeune homme dans la salle qui s’appelle Ayoub et qui m’a dit « ça ne m’aurait absolument pas dérangé de m’appeler Jean ». Je félicite ce jeune homme. » @ZemmourEric à #Nice
#CroiséeDesChemins","2021-09-18 17:40:24+00:00","31434564","Louis Morin","Louis_Morin","",""
"ZemmourEric","1439272811860738052","2021-09-18 16:59:13+00:00","normal","C'était Toulon.
#CroiséeDesChemins https://t.co/soM6eclQgC",False,False,"","","","","","","C'était Toulon.
#CroiséeDesChemins https://t.co/soM6eclQgC","toulon"
"ZemmourEric","1439203781909094401","2021-09-18 12:24:55+00:00","normal","Élus, ils me renient.
Candidats, ils me copient.
#CroiséeDesChemins https://t.co/qpWlkVaaQb",False,False,"","","","","","","Élus, ils me renient.
Candidats, ils me copient.
#CroiséeDesChemins https://t.co/qpWlkVaaQb","élus renient candidats copient"
"ZemmourEric","1439165242857205764","2021-09-18 09:51:46+00:00","retweet","RT @LydiaGuirous: #CharlineVanhoenacker est une résistante en carton comme tous les bien-pensants… Elle s’attaque à Éric Zemmour car le cam…",True,True,"1438961765346332674","#CharlineVanhoenacker est une résistante en carton comme tous les bien-pensants… Elle s’attaque à Éric Zemmour car le camps du « bien » l’a désigné comme  le diable… mais face l’islamisme et aux ennemis de la République elle fait l’autruche … .@Charlineaparis #HDPros https://t.co/bRCGlVMQpQ","2021-09-17 20:23:14+00:00","29960578","Lydia Guirous","LydiaGuirous","",""
"ZemmourEric","1439122017907843073","2021-09-18 07:00:01+00:00","normal","Les Toulonnais n’ont pas dit leur dernier mot. Merci à tous !
#CroiséeDesChemins https://t.co/8bHbyILqRE",False,False,"","","","","","","Les Toulonnais n’ont pas dit leur dernier mot. Merci à tous !
#CroiséeDesChemins https://t.co/8bHbyILqRE","toulonnais dernier mot"
"ZemmourEric","1438983162567221250","2021-09-17 21:48:15+00:00","normal","Mes amis les journalistes 😇
#CroiséeDesChemins https://t.co/JFfkMyAPMc",False,False,"","","","","","","Mes amis les journalistes 😇
#CroiséeDesChemins https://t.co/JFfkMyAPMc","amis journalistes"
"ZemmourEric","1438972987357769732","2021-09-17 21:07:49+00:00","retweet","RT @lefigaroabonnes: 🔒 LA VÉRIFICATION - Sur BFMTV, Éric Zemmour a assuré que, depuis 2017, la France accueillait «350.000 à 400.000 réguli…",True,True,"1438551844721074185","🔒 LA VÉRIFICATION - Sur BFMTV, Éric Zemmour a assuré que, depuis 2017, la France accueillait «350.000 à 400.000 réguliers» par an, soit un total de près de deux millions en 2022. https://t.co/OZvDejypkm","2021-09-16 17:14:21+00:00","1090243514229768192","Le Figaro Abonnés 🗞","lefigaroabonnes","",""
"ZemmourEric","1438928245215399942","2021-09-17 18:10:02+00:00","normal","Toulon : La croisée des chemins, chapitre 1.
#CroiséeDesChemins https://t.co/INuNAL18W1",False,False,"","","","","","","Toulon : La croisée des chemins, chapitre 1.
#CroiséeDesChemins https://t.co/INuNAL18W1","toulon croisée chemins chapitre"
"ZemmourEric","1438863113617555458","2021-09-17 13:51:13+00:00","quoting","Je suis alarmiste parce que la situation est alarmante, mais je suis sûr que la France n’a pas dit son dernier mot.

Retrouvez mon entretien avec @LePoint.
#CroiséeDesChemins https://t.co/FuauRYvoEQ",True,True,"1438173333913210888","Islam, immigration, Algérie, Gilets jaunes, Présidentielle... @ZemmourEric livre au « Point » son analyse sur l'état de la France, sa vision, ainsi que ses ambitions quelques mois avant l'élection présidentielle de 2022. Entretien ➡ https://t.co/WXOpwqUhZy https://t.co/3Vy6s0xigI","2021-09-15 16:10:17+00:00","8460572","Le Point","LePoint","Je suis alarmiste parce que la situation est alarmante, mais je suis sûr que la France n’a pas dit son dernier mot.

Retrouvez mon entretien avec @LePoint.
#CroiséeDesChemins","alarmiste situation alarmante sûr france dernier mot retrouvez entretien"
"ZemmourEric","1438823843028680709","2021-09-17 11:15:10+00:00","normal","En route vers notre belle Provence !

#CroiséeDesChemins https://t.co/uDo3kteBLe",False,False,"","","","","","","En route vers notre belle Provence !

#CroiséeDesChemins https://t.co/uDo3kteBLe","route belle provence"
"ZemmourEric","1438770689461428224","2021-09-17 07:43:58+00:00","normal","Je suis aujourd'hui à Toulon, demain à Nice et bientôt chez vous !

Inscrivez-vous maintenant :
https://t.co/FDDu84j9S3

#CroiséeDesChemins",False,False,"","","","","","","Je suis aujourd'hui à Toulon, demain à Nice et bientôt chez vous !

Inscrivez-vous maintenant :
https://t.co/FDDu84j9S3

#CroiséeDesChemins","aujourdhui toulon demain nice bientôt inscrivez -vous"
"ZemmourEric","1438540296623730688","2021-09-16 16:28:28+00:00","normal","Depuis 30 ou 40 ans, il y a un phénomène de défrancisation. On n'apprend plus aux Français l'amour de la France, l'amour de son Histoire, l'amour de sa culture, l'amour de sa grandeur. https://t.co/2V3gO5e1TW",False,False,"","","","","","","Depuis 30 ou 40 ans, il y a un phénomène de défrancisation. On n'apprend plus aux Français l'amour de la France, l'amour de son Histoire, l'amour de sa culture, l'amour de sa grandeur. https://t.co/2V3gO5e1TW","ans phénomène défrancisation apprend français amour france amour histoire amour culture amour grandeur"
"ZemmourEric","1438448017900818436","2021-09-16 10:21:47+00:00","normal","Ce que je dis est absolument central. Et ceux qui disent le contraire sont marginalisés, ils ne s'en rendent plus compte. Ni les médias, ni les politiques. https://t.co/tQYPuADGQ9",False,False,"","","","","","","Ce que je dis est absolument central. Et ceux qui disent le contraire sont marginalisés, ils ne s'en rendent plus compte. Ni les médias, ni les politiques. https://t.co/tQYPuADGQ9","dis absolument central disent contraire marginalisés rendent compte médias politiques"
"ZemmourEric","1438165869507530758","2021-09-15 15:40:37+00:00","retweet","RT @RMCinfo: Olivier, auditeur, est séduit par les propositions d'Eric Zemmour: ""D'origine marocaine, j'ai changé mon prénom par amour de l…",True,True,"1438154322991329280","Olivier, auditeur, est séduit par les propositions d'Eric Zemmour: ""D'origine marocaine, j'ai changé mon prénom par amour de la France. Et je suis fier"" https://t.co/sSHARSipm6","2021-09-15 14:54:44+00:00","123830541","RMC","RMCinfo","",""
