"username","id","datetime","type","text","has_referenced_tweet","referenced_tweet_found","referenced_tweet_id","referenced_tweet_text","referenced_tweet_datetime","referenced_tweet_author_id","referenced_tweet_author_name","referenced_tweet_author_username","own_text","cleaned_text"
"avecvous","1510303161478754308","2022-04-02 17:08:28+00:00","normal","Liberté, égalité, fraternité, laïcité. #MacronArena https://t.co/RiADHna05z",False,False,"","","","","","","Liberté, égalité, fraternité, laïcité. #MacronArena https://t.co/RiADHna05z","liberté égalité fraternité laïcité"
"avecvous","1510297139922051076","2022-04-02 16:44:32+00:00","normal","#MacronArena https://t.co/AmfFUYdsqa",False,False,"","","","","","","#MacronArena https://t.co/AmfFUYdsqa",""
"avecvous","1510294849995612171","2022-04-02 16:35:26+00:00","normal","Qui mieux que l'Europe ? #MacronArena https://t.co/7devQ2Tkmx",False,False,"","","","","","","Qui mieux que l'Europe ? #MacronArena https://t.co/7devQ2Tkmx","mieux europe"
"avecvous","1510293634054246403","2022-04-02 16:30:36+00:00","normal","Nous ne lâcherons rien de notre combat pour l’idéal européen. #MacronArena https://t.co/3L7LACynwU",False,False,"","","","","","","Nous ne lâcherons rien de notre combat pour l’idéal européen. #MacronArena https://t.co/3L7LACynwU","lâcherons rien combat idéal européen"
"avecvous","1510292082878992393","2022-04-02 16:24:27+00:00","normal","Avec Nathalie, Armand, Sandrine, Pierre, Patrick, Laurence, Lona et vous. #MacronArena https://t.co/lQhQS4KI0x",False,False,"","","","","","","Avec Nathalie, Armand, Sandrine, Pierre, Patrick, Laurence, Lona et vous. #MacronArena https://t.co/lQhQS4KI0x","nathalie armand sandrine pierre patrick laurence lona"
"avecvous","1510289567219335170","2022-04-02 16:14:27+00:00","normal","Travail, humanisme, progrès, voilà ce que nous voulons faire ensemble. Voilà ce qui nous rend si fiers d'être Français ! #MacronArena https://t.co/OhWm7zwhlo",False,False,"","","","","","","Travail, humanisme, progrès, voilà ce que nous voulons faire ensemble. Voilà ce qui nous rend si fiers d'être Français ! #MacronArena https://t.co/OhWm7zwhlo","travail humanisme progrès voulons faire ensemble fiers français"
"avecvous","1510287892865863683","2022-04-02 16:07:48+00:00","normal","Avec force, nous agirons pour faire reculer les déserts médicaux. #MacronArena https://t.co/vwVMzw59cJ",False,False,"","","","","","","Avec force, nous agirons pour faire reculer les déserts médicaux. #MacronArena https://t.co/vwVMzw59cJ","force agirons faire reculer déserts médicaux"
"avecvous","1510285074784210954","2022-04-02 15:56:36+00:00","normal","Nous ferons du collège le lieu où l’on apprend à mieux connaître les métiers et à s’orienter. 
Nous ferons une révolution complète du lycée professionnel. #MacronArena https://t.co/rNmX3WnPwe",False,False,"","","","","","","Nous ferons du collège le lieu où l’on apprend à mieux connaître les métiers et à s’orienter. 
Nous ferons une révolution complète du lycée professionnel. #MacronArena https://t.co/rNmX3WnPwe","ferons collège lieu apprend mieux connaître métiers orienter ferons révolution complète lycée professionnel"
"avecvous","1510283808251256833","2022-04-02 15:51:34+00:00","normal","#MacronArena https://t.co/wH4crfPltO",False,False,"","","","","","","#MacronArena https://t.co/wH4crfPltO",""
"avecvous","1510282817439154193","2022-04-02 15:47:38+00:00","normal","#MacronArena https://t.co/h23UBLpBb5",False,False,"","","","","","","#MacronArena https://t.co/h23UBLpBb5",""
"avecvous","1510281882457489411","2022-04-02 15:43:55+00:00","normal","Après le prélèvement à la source, nous mettrons en place la solidarité à la source. #MacronArena https://t.co/SaGHXj7WZH",False,False,"","","","","","","Après le prélèvement à la source, nous mettrons en place la solidarité à la source. #MacronArena https://t.co/SaGHXj7WZH","prélèvement source mettrons place solidarité source"
"avecvous","1510279840653582343","2022-04-02 15:35:48+00:00","normal","Je ne me résoudrai jamais à ce que des mères renoncent à leur carrière parce qu’elles veulent fonder une famille. C’est injuste. #MacronArena. https://t.co/dnZcioa97Q",False,False,"","","","","","","Je ne me résoudrai jamais à ce que des mères renoncent à leur carrière parce qu’elles veulent fonder une famille. C’est injuste. #MacronArena. https://t.co/dnZcioa97Q","résoudrai jamais mères renoncent carrière veulent fonder famille injuste"
"avecvous","1510278468038189063","2022-04-02 15:30:21+00:00","normal","La France a toujours quelque chose à dire au monde. #MacronArena https://t.co/Jz4t4yG2dK",False,False,"","","","","","","La France a toujours quelque chose à dire au monde. #MacronArena https://t.co/Jz4t4yG2dK","france chose monde"
"avecvous","1510276883249872903","2022-04-02 15:24:03+00:00","normal","Notre projet pour 2022 sera à nouveau un projet de droits réels, un projet de solidarité, un projet de progrès social. #MacronArena https://t.co/TPYMgel7c7",False,False,"","","","","","","Notre projet pour 2022 sera à nouveau un projet de droits réels, un projet de solidarité, un projet de progrès social. #MacronArena https://t.co/TPYMgel7c7","projet projet droits réels projet solidarité projet progrès social"
"avecvous","1510275268358901760","2022-04-02 15:17:38+00:00","normal","C'était notre projet et c'est maintenant notre bilan. 
Nous l'avons fait. #MacronArena https://t.co/hrf9TXy0Uy",False,False,"","","","","","","C'était notre projet et c'est maintenant notre bilan. 
Nous l'avons fait. #MacronArena https://t.co/hrf9TXy0Uy","projet bilan"
"avecvous","1510268405303189505","2022-04-02 14:50:21+00:00","normal","Nous sommes là. #MacronArena https://t.co/HJ6osb8Z9H",False,False,"","","","","","","Nous sommes là. #MacronArena https://t.co/HJ6osb8Z9H","sommes"
"avecvous","1510261875392622596","2022-04-02 14:24:25+00:00","normal","La France. #MacronArena https://t.co/9Ago6tyjcr",False,False,"","","","","","","La France. #MacronArena https://t.co/9Ago6tyjcr","france"
"avecvous","1510261059399172096","2022-04-02 14:21:10+00:00","normal","La Marseillaise. #MacronArena https://t.co/TSI1bf4Pux",False,False,"","","","","","","La Marseillaise. #MacronArena https://t.co/TSI1bf4Pux","marseillaise"
"avecvous","1510258860551979008","2022-04-02 14:12:26+00:00","normal","Depuis 2016 avec vous.
#MacronArena https://t.co/RhmAY0vC1Y",False,False,"","","","","","","Depuis 2016 avec vous.
#MacronArena https://t.co/RhmAY0vC1Y",""
"avecvous","1510256849475584008","2022-04-02 14:04:26+00:00","normal","Emmanuel Macron avec vous à Paris La Défense Arena c’est maintenant ! #MacronArena https://t.co/mffT4IIzLw",False,False,"","","","","","","Emmanuel Macron avec vous à Paris La Défense Arena c’est maintenant ! #MacronArena https://t.co/mffT4IIzLw","emmanuel macron paris défense arena"
"avecvous","1510249554674958345","2022-04-02 13:35:27+00:00","normal","EN DIRECT | Emmanuel Macron avec vous à Paris La Défense Arena. https://t.co/fU9B1KZagS",False,False,"","","","","","","EN DIRECT | Emmanuel Macron avec vous à Paris La Défense Arena. https://t.co/fU9B1KZagS","direct | emmanuel macron paris défense arena"
"avecvous","1510227771527733251","2022-04-02 12:08:54+00:00","normal","🔊 H-1. #MacronArena https://t.co/cP4kOVx8HC",False,False,"","","","","","","🔊 H-1. #MacronArena https://t.co/cP4kOVx8HC","h-1"
"avecvous","1510216939645378570","2022-04-02 11:25:51+00:00","normal","🔊 H-2. #MacronArena https://t.co/ESzdOrH867",False,False,"","","","","","","🔊 H-2. #MacronArena https://t.co/ESzdOrH867","h-2"
"avecvous","1510200998651904004","2022-04-02 10:22:30+00:00","normal","🔊 H-3. #MacronArena https://t.co/EWuMwdOngz",False,False,"","","","","","","🔊 H-3. #MacronArena https://t.co/EWuMwdOngz","h-3"
"avecvous","1509972890590064648","2022-04-01 19:16:05+00:00","retweet","RT @denis_Masseglia: Macron se lance sur #Minecraft  ?

On découvre ça ensemble ce soir ! Qui sait, avec un peu de chance on y croisera peu…",True,True,"1509921373241679878","Macron se lance sur #Minecraft  ?

On découvre ça ensemble ce soir ! Qui sait, avec un peu de chance on y croisera peut-être le candidat 😉

👉 https://t.co/wNbmybNnQl

#avecvous https://t.co/B5fGwj2uMJ","2022-04-01 15:51:23+00:00","793725741355630592","Denis Masséglia","denis_Masseglia","",""
"avecvous","1509967225582755843","2022-04-01 18:53:35+00:00","normal","À demain. #MacronArena https://t.co/5qpGx0jmTX",False,False,"","","","","","","À demain. #MacronArena https://t.co/5qpGx0jmTX","demain"
"avecvous","1509923165929189378","2022-04-01 15:58:30+00:00","normal","Rendez-vous maintenant sur notre chaîne YouTube pour l'épisode 5 #LeCandidat. 

➜ https://t.co/TSL0L825YE",False,False,"","","","","","","Rendez-vous maintenant sur notre chaîne YouTube pour l'épisode 5 #LeCandidat. 

➜ https://t.co/TSL0L825YE","rendez-vous chaîne youtube épisode"
"avecvous","1509910932130082826","2022-04-01 15:09:53+00:00","normal","Nouvel épisode. 18h sur YouTube : https://t.co/TSL0L825YE
#LeCandidat https://t.co/gtHE3sfQpv",False,False,"","","","","","","Nouvel épisode. 18h sur YouTube : https://t.co/TSL0L825YE
#LeCandidat https://t.co/gtHE3sfQpv","nouvel épisode 18h youtube"
"avecvous","1509890423174672384","2022-04-01 13:48:23+00:00","reply","Les périodes passées en stage en entreprise augmenteront de 50% et les jeunes seront rémunérés. https://t.co/2ev8rHIssw",True,True,"1509890415788503063","30 minutes de sport par jour à l'école primaire dès la rentrée 2022. https://t.co/wGlNopjEFx","2022-04-01 13:48:22+00:00","1463777982246445057","Emmanuel Macron avec vous","avecvous","Les périodes passées en stage en entreprise augmenteront de 50% et les jeunes seront rémunérés. https://t.co/2ev8rHIssw","périodes passées stage entreprise augmenteront jeunes rémunérés"
"avecvous","1509890415788503063","2022-04-01 13:48:22+00:00","reply","30 minutes de sport par jour à l'école primaire dès la rentrée 2022. https://t.co/wGlNopjEFx",True,True,"1509890407773134859","Pour nos enfants et notre jeunesse : renforcer l’enseignement des fondamentaux (français et mathématiques). https://t.co/sdptSaGJo8","2022-04-01 13:48:20+00:00","1463777982246445057","Emmanuel Macron avec vous","avecvous","30 minutes de sport par jour à l'école primaire dès la rentrée 2022. https://t.co/wGlNopjEFx","minutes sport jour école primaire rentrée"
"avecvous","1509890407773134859","2022-04-01 13:48:20+00:00","reply","Pour nos enfants et notre jeunesse : renforcer l’enseignement des fondamentaux (français et mathématiques). https://t.co/sdptSaGJo8",True,True,"1509890398302449671","J-9. Le 10 avril, votez pour nos enfants et notre jeunesse, votez pour Emmanuel Macron. https://t.co/AbCNUgR3Ne","2022-04-01 13:48:18+00:00","1463777982246445057","Emmanuel Macron avec vous","avecvous","Pour nos enfants et notre jeunesse : renforcer l’enseignement des fondamentaux (français et mathématiques). https://t.co/sdptSaGJo8","enfants jeunesse renforcer enseignement fondamentaux français mathématiques"
"avecvous","1509890398302449671","2022-04-01 13:48:18+00:00","normal","J-9. Le 10 avril, votez pour nos enfants et notre jeunesse, votez pour Emmanuel Macron. https://t.co/AbCNUgR3Ne",False,False,"","","","","","","J-9. Le 10 avril, votez pour nos enfants et notre jeunesse, votez pour Emmanuel Macron. https://t.co/AbCNUgR3Ne","j-9 avril votez enfants jeunesse votez emmanuel macron"
"avecvous","1509610310331678735","2022-03-31 19:15:19+00:00","normal","Samedi. 14h30. Emmanuel Macron à Paris La Défense Arena. 

Inscrivez-vous : https://t.co/Jn9SuX2KCh https://t.co/GasZv9qr9E",False,False,"","","","","","","Samedi. 14h30. Emmanuel Macron à Paris La Défense Arena. 

Inscrivez-vous : https://t.co/Jn9SuX2KCh https://t.co/GasZv9qr9E","samedi 14h30 emmanuel macron paris défense arena inscrivez -vous"
"avecvous","1509600400831401993","2022-03-31 18:35:57+00:00","reply","Aucun impôt sur les successions jusqu'à 150 000€ par enfant, aucun impôt jusqu'à 100 000€ transmis aux autres membres de la famille (petits-enfants, neveux, nièces, etc.) https://t.co/l4ZwLhR365",True,True,"1509600395605258242","Baisser les charges pour les indépendants : le revenu augmentera de 550€/an quand on gagne l'équivalent du SMIC. https://t.co/EjTuybaHAc","2022-03-31 18:35:55+00:00","1463777982246445057","Emmanuel Macron avec vous","avecvous","Aucun impôt sur les successions jusqu'à 150 000€ par enfant, aucun impôt jusqu'à 100 000€ transmis aux autres membres de la famille (petits-enfants, neveux, nièces, etc.) https://t.co/l4ZwLhR365","aucun impôt successions jusqu enfant aucun impôt jusqu transmis membres famille petits-enfants neveux nièces etc."
"avecvous","1509600395605258242","2022-03-31 18:35:55+00:00","reply","Baisser les charges pour les indépendants : le revenu augmentera de 550€/an quand on gagne l'équivalent du SMIC. https://t.co/EjTuybaHAc",True,True,"1509600390169481219","https://t.co/Pk9759bYuP","2022-03-31 18:35:54+00:00","1463777982246445057","Emmanuel Macron avec vous","avecvous","Baisser les charges pour les indépendants : le revenu augmentera de 550€/an quand on gagne l'équivalent du SMIC. https://t.co/EjTuybaHAc","baisser charges indépendants revenu augmentera an gagne équivalent smic"
"avecvous","1509600390169481219","2022-03-31 18:35:54+00:00","reply","https://t.co/Pk9759bYuP",True,True,"1509600383865393160","https://t.co/FvBu9aY9vK","2022-03-31 18:35:53+00:00","1463777982246445057","Emmanuel Macron avec vous","avecvous","https://t.co/Pk9759bYuP",""
"avecvous","1509600383865393160","2022-03-31 18:35:53+00:00","reply","https://t.co/FvBu9aY9vK",True,True,"1509600377586569225","J-10. Le 10 avril, votez pour votre pouvoir d’achat, votez pour Emmanuel Macron. 

Fin de la redevance télé, « prime Macron » triplée sans charges ni impôts, 550€/an en plus pour les indépendants au SMIC, baisse des impôts sur les successions… ⤵️ https://t.co/DR3LTm8Sfa","2022-03-31 18:35:51+00:00","1463777982246445057","Emmanuel Macron avec vous","avecvous","https://t.co/FvBu9aY9vK",""
"avecvous","1509600377586569225","2022-03-31 18:35:51+00:00","normal","J-10. Le 10 avril, votez pour votre pouvoir d’achat, votez pour Emmanuel Macron. 

Fin de la redevance télé, « prime Macron » triplée sans charges ni impôts, 550€/an en plus pour les indépendants au SMIC, baisse des impôts sur les successions… ⤵️ https://t.co/DR3LTm8Sfa",False,False,"","","","","","","J-10. Le 10 avril, votez pour votre pouvoir d’achat, votez pour Emmanuel Macron. 

Fin de la redevance télé, « prime Macron » triplée sans charges ni impôts, 550€/an en plus pour les indépendants au SMIC, baisse des impôts sur les successions… ⤵️ https://t.co/DR3LTm8Sfa","j-10 avril votez pouvoir achat votez emmanuel macron fin redevance télé prime macron triplée charges impôts an indépendants smic baisse impôts successions ️"
"avecvous","1509576025419796486","2022-03-31 16:59:05+00:00","retweet","RT @JCColasRoy: En déplacement en Charente-Maritime, @EmmanuelMacron rappelle notre stratégie en matière de transition énergétique :
👉 Effi…",True,True,"1509558412803248131","En déplacement en Charente-Maritime, @EmmanuelMacron rappelle notre stratégie en matière de transition énergétique :
👉 Efficacité énergétique et sobriété
👉 Complémentarité des énergies 
👉 Développement des énergies renouvelables
👉 Investissements dans le nucléaire

@avecvous https://t.co/QWM3IxQZZ3","2022-03-31 15:49:06+00:00","864042960119320576","J-C Colas-Roy","JCColasRoy","",""
"avecvous","1509566953886605333","2022-03-31 16:23:02+00:00","normal","Merci Fouras. Avec vous pour gagner les 10 et 24 avril prochains ! https://t.co/0wB0j3gskn",False,False,"","","","","","","Merci Fouras. Avec vous pour gagner les 10 et 24 avril prochains ! https://t.co/0wB0j3gskn","fouras gagner avril prochains"
"avecvous","1509528857426096129","2022-03-31 13:51:39+00:00","normal","https://t.co/k14Ks3shAr",False,False,"","","","","","","https://t.co/k14Ks3shAr",""
"avecvous","1509525584472248323","2022-03-31 13:38:39+00:00","normal","Pour une écologie du quotidien et du progrès #avecvous. https://t.co/qPbzyv6Xb9",False,False,"","","","","","","Pour une écologie du quotidien et du progrès #avecvous. https://t.co/qPbzyv6Xb9","écologie quotidien progrès"
"avecvous","1509522016709267457","2022-03-31 13:24:29+00:00","normal","https://t.co/4RPf7ktmew",False,False,"","","","","","","https://t.co/4RPf7ktmew",""
"avecvous","1509517950096711680","2022-03-31 13:08:19+00:00","normal","Plus nous aiderons les Français à changer de voiture, plus nous réduirons notre consommation et la pollution. C'est bon pour la planète, c'est bon pour le portefeuille. https://t.co/YLJ1312GVR",False,False,"","","","","","","Plus nous aiderons les Français à changer de voiture, plus nous réduirons notre consommation et la pollution. C'est bon pour la planète, c'est bon pour le portefeuille. https://t.co/YLJ1312GVR","aiderons français changer voiture réduirons consommation pollution bon planète bon portefeuille"
"avecvous","1509514346359054347","2022-03-31 12:54:00+00:00","normal","« Je veux pour les prochaines années continuer de renforcer cette France puissance maritime. » @EmmanuelMacron https://t.co/TFj0YlUhVE",False,False,"","","","","","","« Je veux pour les prochaines années continuer de renforcer cette France puissance maritime. » @EmmanuelMacron https://t.co/TFj0YlUhVE","veux prochaines années continuer renforcer france puissance maritime"
"avecvous","1509513120489910280","2022-03-31 12:49:07+00:00","normal","https://t.co/65y4WmZqVr",False,False,"","","","","","","https://t.co/65y4WmZqVr",""
"avecvous","1509511509000470528","2022-03-31 12:42:43+00:00","normal","Pourquoi il nous faut du nucléaire en France : https://t.co/E9eIUU7yb7",False,False,"","","","","","","Pourquoi il nous faut du nucléaire en France : https://t.co/E9eIUU7yb7","faut nucléaire france"
"avecvous","1509510224830414851","2022-03-31 12:37:37+00:00","normal","https://t.co/q5hFyt7x4m",False,False,"","","","","","","https://t.co/q5hFyt7x4m",""
"avecvous","1509507654045114369","2022-03-31 12:27:24+00:00","normal","Sur la transition écologique, les choses changent, grâce à vous, grâce à nous tous. Nous allons l'accélérer. https://t.co/vpSwzO1uV6",False,False,"","","","","","","Sur la transition écologique, les choses changent, grâce à vous, grâce à nous tous. Nous allons l'accélérer. https://t.co/vpSwzO1uV6","transition écologique choses changent grâce grâce accélérer"
"avecvous","1509496381442072579","2022-03-31 11:42:37+00:00","normal","« Je suis restaurateur à Fouras et j'ai des difficultés pour embaucher, qu'est-ce que vous comptez faire ? »
Écoutez la réponse d'Emmanuel Macron : https://t.co/kpMsNsqHIi",False,False,"","","","","","","« Je suis restaurateur à Fouras et j'ai des difficultés pour embaucher, qu'est-ce que vous comptez faire ? »
Écoutez la réponse d'Emmanuel Macron : https://t.co/kpMsNsqHIi","restaurateur fouras difficultés embaucher -ce comptez faire écoutez réponse emmanuel macron"
"avecvous","1509487959740981250","2022-03-31 11:09:09+00:00","normal","EN DIRECT | Emmanuel Macron avec vous à Fouras. https://t.co/5JxQIuU7fA",False,False,"","","","","","","EN DIRECT | Emmanuel Macron avec vous à Fouras. https://t.co/5JxQIuU7fA","direct | emmanuel macron fouras"
"avecvous","1509480790777909250","2022-03-31 10:40:39+00:00","normal","Avec vous à Fouras. https://t.co/rKRQIFJKiP",False,False,"","","","","","","Avec vous à Fouras. https://t.co/rKRQIFJKiP","fouras"
"avecvous","1509451279969443840","2022-03-31 08:43:24+00:00","reply","En 2017, Emmanuel Macron s'y était engagé : « L’apprentissage deviendra une filière d’excellence. » En 2021, plus de 700 000 contrats d’apprentissage ont été signés (plus du double par rapport au début du quinquennat !) 

Découvrez le parcours de Melvin :
https://t.co/zzvLPJqQB2",True,True,"1509435851482308612","« On avait cette chance de pouvoir dialoguer et partager notre vie d'étudiant avec le Président. » En 2017, Emmanuel Macron était sur le campus de l’EFIATP d'Égletons.

5 ans plus tard, Melvin revient sur cette rencontre et sa formation d'apprenti.
 https://t.co/H1uvM5CSVh","2022-03-31 07:42:05+00:00","1463777982246445057","Emmanuel Macron avec vous","avecvous","En 2017, Emmanuel Macron s'y était engagé : « L’apprentissage deviendra une filière d’excellence. » En 2021, plus de 700 000 contrats d’apprentissage ont été signés (plus du double par rapport au début du quinquennat !) 

Découvrez le parcours de Melvin :
https://t.co/zzvLPJqQB2","emmanuel macron engagé apprentissage deviendra filière excellence contrats apprentissage été signés double rapport début quinquennat découvrez parcours melvin"
"avecvous","1509435851482308612","2022-03-31 07:42:05+00:00","normal","« On avait cette chance de pouvoir dialoguer et partager notre vie d'étudiant avec le Président. » En 2017, Emmanuel Macron était sur le campus de l’EFIATP d'Égletons.

5 ans plus tard, Melvin revient sur cette rencontre et sa formation d'apprenti.
 https://t.co/H1uvM5CSVh",False,False,"","","","","","","« On avait cette chance de pouvoir dialoguer et partager notre vie d'étudiant avec le Président. » En 2017, Emmanuel Macron était sur le campus de l’EFIATP d'Égletons.

5 ans plus tard, Melvin revient sur cette rencontre et sa formation d'apprenti.
 https://t.co/H1uvM5CSVh","chance pouvoir dialoguer partager vie étudiant président emmanuel macron campus efiatp égletons ans tard melvin revient rencontre formation apprenti"
"avecvous","1509251806190358534","2022-03-30 19:30:45+00:00","normal","#MacronArena J-3
Samedi 2 avril
14h30
Paris La Défense Arena

Inscrivez-vous : https://t.co/Jn9SuX2KCh https://t.co/veHpkyIF7V",False,False,"","","","","","","#MacronArena J-3
Samedi 2 avril
14h30
Paris La Défense Arena

Inscrivez-vous : https://t.co/Jn9SuX2KCh https://t.co/veHpkyIF7V","j-3 samedi avril 14h30 paris défense arena inscrivez -vous"
"avecvous","1509246434809417728","2022-03-30 19:09:25+00:00","normal","Avec Melvin, apprenti en Corrèze. https://t.co/H1uvM5CSVh",False,False,"","","","","","","Avec Melvin, apprenti en Corrèze. https://t.co/H1uvM5CSVh","melvin apprenti corrèze"
"avecvous","1509236600127041544","2022-03-30 18:30:20+00:00","normal","#GrandOagri https://t.co/UNNlZCSlUX",False,False,"","","","","","","#GrandOagri https://t.co/UNNlZCSlUX",""
"avecvous","1509236507139362823","2022-03-30 18:29:58+00:00","normal","#GrandOagri https://t.co/8LAc8azgok",False,False,"","","","","","","#GrandOagri https://t.co/8LAc8azgok",""
"avecvous","1509235215591432199","2022-03-30 18:24:50+00:00","normal","Agriculteurs et agricultrices, votre métier est essentiel à la Nation. Depuis le #GrandOagri, Emmanuel Macron a un message pour vous : https://t.co/RI2H8ecHwB",False,False,"","","","","","","Agriculteurs et agricultrices, votre métier est essentiel à la Nation. Depuis le #GrandOagri, Emmanuel Macron a un message pour vous : https://t.co/RI2H8ecHwB","agriculteurs agricultrices métier essentiel nation emmanuel macron message"
"avecvous","1509230021457723398","2022-03-30 18:04:11+00:00","normal","On a très longtemps opposé agriculture et écologie.
#GrandOagri https://t.co/T1zYDScbLV",False,False,"","","","","","","On a très longtemps opposé agriculture et écologie.
#GrandOagri https://t.co/T1zYDScbLV","opposé agriculture écologie"
"avecvous","1509113585842241548","2022-03-30 10:21:31+00:00","reply","Retrouvez les propositions d'Emmanuel Macron pour les familles ici : https://t.co/xK2zMNeB00",True,True,"1509106829510463492","Parents, jeunes parents en couple ou parents solos, Emmanuel Macron a un message pour vous : https://t.co/KwCUGD8PRv","2022-03-30 09:54:40+00:00","1463777982246445057","Emmanuel Macron avec vous","avecvous","Retrouvez les propositions d'Emmanuel Macron pour les familles ici : https://t.co/xK2zMNeB00","retrouvez propositions emmanuel macron familles ici"
"avecvous","1509106829510463492","2022-03-30 09:54:40+00:00","normal","Parents, jeunes parents en couple ou parents solos, Emmanuel Macron a un message pour vous : https://t.co/KwCUGD8PRv",False,False,"","","","","","","Parents, jeunes parents en couple ou parents solos, Emmanuel Macron a un message pour vous : https://t.co/KwCUGD8PRv","parents jeunes parents couple parents solos emmanuel macron message"
"avecvous","1509083912173236230","2022-03-30 08:23:36+00:00","retweet","RT @carolinecayeux: #MacronArena
Ce 2 avril, je serai à La Défense Arena pour soutenir @EmmanuelMacron Parce que cette campagne est faite p…",True,True,"1508838226584297484","#MacronArena
Ce 2 avril, je serai à La Défense Arena pour soutenir @EmmanuelMacron Parce que cette campagne est faite pour vous, #avecvous : en famille, avec vos proches ou entre amis, mobilisez-vous pour ce grand meeting, inscrivez-vous sur : https://t.co/MiaUy1if6v
À samedi. https://t.co/qSqOhOD9M8","2022-03-29 16:07:20+00:00","47337348","Caroline Cayeux","carolinecayeux","",""
"avecvous","1509076658581651456","2022-03-30 07:54:47+00:00","retweet","RT @Ambroise_Mejean: 📆 J-3 | Les préparatifs continuent... 🖌😏

Rendez-vous samedi à 14h30 à La Defense Arena, inscrivez-vous !
👉 https://t.…",True,True,"1509070868562907138","📆 J-3 | Les préparatifs continuent... 🖌😏

Rendez-vous samedi à 14h30 à La Defense Arena, inscrivez-vous !
👉 https://t.co/VkrGueFJ5X https://t.co/5fQdksVL93","2022-03-30 07:31:46+00:00","122960686","Ambroise Méjean","Ambroise_Mejean","",""
"avecvous","1509070732088823810","2022-03-30 07:31:14+00:00","retweet","RT @rozoycharles: Le 2 avril, tous rassemblés autour d‘Emmanuel Macron à La Défense Arena Paris ! Le meeting sera accessible à tous pour un…",True,True,"1509067477849985024","Le 2 avril, tous rassemblés autour d‘Emmanuel Macron à La Défense Arena Paris ! Le meeting sera accessible à tous pour une société inclusive @avecvous  Inscrivez-vous : https://t.co/PpFLE7zzMS https://t.co/sONkc8DipW","2022-03-30 07:18:18+00:00","253251523","Charles ROZOY","rozoycharles","",""
"avecvous","1509064605284372481","2022-03-30 07:06:53+00:00","normal","C’était lundi à Dijon. Emmanuel Macron avec vous ! https://t.co/yHjGoQvXOt",False,False,"","","","","","","C’était lundi à Dijon. Emmanuel Macron avec vous ! https://t.co/yHjGoQvXOt","lundi dijon emmanuel macron"
"avecvous","1508870880356618246","2022-03-29 18:17:05+00:00","retweet","RT @f_patriat: Hier à Dijon, j'ai eu le plaisir d'accueillir @avecvous le Président @EmmanuelMacron !

À Fontaine d'Ouche, après un échange…",True,True,"1508820435953197061","Hier à Dijon, j'ai eu le plaisir d'accueillir @avecvous le Président @EmmanuelMacron !

À Fontaine d'Ouche, après un échange avec des lycéens, des associations et les habitants du quartier ; il a présenté un projet ambitieux pour la jeunesse ! #Macron2022 https://t.co/evr4vFvILM","2022-03-29 14:56:39+00:00","889429613239205888","François Patriat","f_patriat","",""
"avecvous","1508870832747069447","2022-03-29 18:16:54+00:00","retweet","RT @frebsamen: Retour sur la journée d’hier à Fontaine d’Ouche à #Dijon avec le président de la république. Un grand moment d’écoute, de pa…",True,True,"1508741190455332869","Retour sur la journée d’hier à Fontaine d’Ouche à #Dijon avec le président de la république. Un grand moment d’écoute, de partage et de convivialité avec la population. Je suis un homme de gauche qui vote @EmmanuelMacron, un président bienveillant et compétent pour notre pays. https://t.co/Mh5772zHPs","2022-03-29 09:41:45+00:00","72276456","François Rebsamen","frebsamen","",""
"avecvous","1508870803038908420","2022-03-29 18:16:47+00:00","retweet","RT @OlivierKlein93: Je me réjouis de l'annonce de ""Quartiers 2030"" par @EmmanuelMacron à #Dijon, pour casser le plafond de verre dans les q…",True,True,"1508798499919380491","Je me réjouis de l'annonce de ""Quartiers 2030"" par @EmmanuelMacron à #Dijon, pour casser le plafond de verre dans les quartiers et accompagner les parcours de réussite des habitants
5 priorités : l'école, la santé, le renouvellement urbain, l'entrepreneuriat et la vie associative https://t.co/PvTfpr008Z","2022-03-29 13:29:29+00:00","96573056","Olivier Klein","OlivierKlein93","",""
"avecvous","1508857915591036930","2022-03-29 17:25:34+00:00","retweet","RT @AdeMontchalin: Samedi, à Paris Défense Arena, @EmmanuelMacron vous donne rendez-vous !
Il parlera à tous les Français, sans les opposer…",True,True,"1508516188711800850","Samedi, à Paris Défense Arena, @EmmanuelMacron vous donne rendez-vous !
Il parlera à tous les Français, sans les opposer, sans les diviser.
Il parlera de son projet d’unité et d’ambition pour notre pays 🇫🇷. 
Il vous parlera.
Inscrivez-vous sur :
https://t.co/QzNoajfD4J
#avecvous https://t.co/hN4PIFcHj8","2022-03-28 18:47:40+00:00","800435764966215680","Amélie de Montchalin","AdeMontchalin","",""
"avecvous","1508833330023866375","2022-03-29 15:47:53+00:00","normal","#MacronArena, J-4

Inscrivez-vous à l'événement : https://t.co/Jn9SuX2KCh https://t.co/k6glJ2FoJJ",False,False,"","","","","","","#MacronArena, J-4

Inscrivez-vous à l'événement : https://t.co/Jn9SuX2KCh https://t.co/k6glJ2FoJJ","j-4 inscrivez -vous événement"
